time_str,time,co2_1,co2_2,co2_3,co2_4,supply_flow
13-Dec-2021 18:30:00,738503.770833333,635.066666666667,651,601.333333333333,588,507.466666666667
13-Dec-2021 18:45:00,738503.78125,630,627,600,586,508.2
13-Dec-2021 19:00:00,738503.791666667,613.866666666667,611,589.733333333333,586,509.533333333333
13-Dec-2021 19:15:00,738503.802083333,608,606.8,589,561.2,510.733333333333
13-Dec-2021 19:30:00,738503.8125,597.733333333333,604,587.133333333333,554,518.533333333333
13-Dec-2021 19:45:00,738503.822916667,594,596.2,587,565.4,521.133333333333
13-Dec-2021 20:00:00,738503.833333333,573.666666666667,591,556.2,572,522.6
13-Dec-2021 20:15:00,738503.84375,565,581.4,554,541.8,522.2
13-Dec-2021 20:30:00,738503.854166667,556.933333333333,575,529.733333333333,543,521.733333333333
13-Dec-2021 20:45:00,738503.864583333,554,561.8,528,507.4,521.466666666667
13-Dec-2021 21:00:00,738503.875,532,546.6,524.733333333333,511,521.4
13-Dec-2021 21:15:00,738503.885416667,524,537.4,519,496,521.2
13-Dec-2021 21:30:00,738503.895833333,511.533333333333,535,520.866666666667,496,520.733333333333
13-Dec-2021 21:45:00,738503.90625,507,521.8,521,484.6,521
13-Dec-2021 22:00:00,738503.916666667,504.8,513,511.666666666667,475,520.733333333333
13-Dec-2021 22:15:00,738503.927083333,504,508.8,511,473,520.8
13-Dec-2021 22:30:00,738503.9375,487.133333333333,506,488.6,476,520.2
13-Dec-2021 22:45:00,738503.947916667,481,495.2,487,467.4,520.933333333333
13-Dec-2021 23:00:00,738503.958333333,470.866666666667,488,483.266666666667,465,520.4
13-Dec-2021 23:15:00,738503.96875,465,479.6,483,455,520.933333333333
13-Dec-2021 23:30:00,738503.979166667,464.266666666667,474,472.733333333333,455,520.533333333333
13-Dec-2021 23:45:00,738503.989583333,464,469.8,472,447.4,520.266666666667
14-Dec-2021 00:00:00,738504,446.4,467,468.266666666667,445,520.066666666667
14-Dec-2021 00:15:00,738504.010416667,440,461.6,468,451,520.733333333333
14-Dec-2021 00:30:00,738504.020833333,445.133333333333,449.133333333333,449.333333333333,445,519.733333333333
14-Dec-2021 00:45:00,738504.03125,447,446.8,448,437.8,520.333333333333
14-Dec-2021 01:00:00,738504.041666667,440.4,452,434,433,520.466666666667
14-Dec-2021 01:15:00,738504.052083333,438,443,433,416,520
14-Dec-2021 01:30:00,738504.0625,432.866666666667,437,421.4,416,519.6
14-Dec-2021 01:45:00,738504.072916667,431,433.4,419,417.6,519.866666666667
14-Dec-2021 02:00:00,738504.083333333,427.333333333333,431,419.933333333333,417,520.2
14-Dec-2021 02:15:00,738504.09375,426,432.2,420,408,519.266666666667
14-Dec-2021 02:30:00,738504.104166667,428.933333333333,433,429.333333333333,408,520.2
14-Dec-2021 02:45:00,738504.114583333,430,428.2,430,416.6,519.466666666667
14-Dec-2021 03:00:00,738504.125,422.666666666667,425,421.6,413,519.666666666667
14-Dec-2021 03:15:00,738504.135416667,420,419.6,421,407.2,519.733333333333
14-Dec-2021 03:30:00,738504.145833333,413.4,416,418.2,400,519.666666666667
14-Dec-2021 03:45:00,738504.15625,411,413,418,401.2,519.866666666667
14-Dec-2021 04:00:00,738504.166666667,407.333333333333,411,406.8,403,520
14-Dec-2021 04:15:00,738504.177083333,406,412.2,406,401.4,520.533333333333
14-Dec-2021 04:30:00,738504.1875,407.466666666667,413,402.266666666667,402,519.8
14-Dec-2021 04:45:00,738504.197916667,408,408.8,402,408,519.8
14-Dec-2021 05:00:00,738504.208333333,405.066666666667,406,400.133333333333,408,519.4
14-Dec-2021 05:15:00,738504.21875,404,413.8,400,407.8,520.4
14-Dec-2021 05:30:00,738504.229166667,406.2,419,400,409,519.866666666667
14-Dec-2021 05:45:00,738504.239583333,407,412.4,400,408.6,519.866666666667
14-Dec-2021 06:00:00,738504.25,410.666666666667,408,415.866666666667,411,519.6
14-Dec-2021 06:15:00,738504.260416667,412,406.8,417,420.6,519.133333333333
14-Dec-2021 06:30:00,738504.270833333,403.2,406,417.933333333333,417,519.866666666667
14-Dec-2021 06:45:00,738504.28125,400,404.2,418,419.2,519.933333333333
14-Dec-2021 07:00:00,738504.291666667,416.866666666667,403,412.4,418,520.066666666667
14-Dec-2021 07:15:00,738504.302083333,423,412.6,412,406.8,520.333333333333
14-Dec-2021 07:30:00,738504.3125,413.466666666667,419,403.6,414,509.928571428571
14-Dec-2021 07:45:00,738504.322916667,410,419,403,407,528.6
14-Dec-2021 08:00:00,738504.333333333,414.4,419,420.733333333333,413,522.4
14-Dec-2021 08:15:00,738504.34375,466.666666666667,492.666666666667,521,511.2,500
14-Dec-2021 08:30:00,738504.354166667,589.266666666667,528,548.066666666667,561.466666666667,500.333333333333
14-Dec-2021 08:45:00,738504.364583333,639,572.8,550,594.2,513.533333333333
14-Dec-2021 09:00:00,738504.375,675.266666666667,651,617.333333333333,584,499.2
14-Dec-2021 09:15:00,738504.385416667,671,660.6,624,624,496.533333333333
14-Dec-2021 09:30:00,738504.395833333,698.133333333333,667,648.266666666667,624,500.666666666667
14-Dec-2021 09:45:00,738504.40625,708,688,650,675.866666666667,503.533333333333
14-Dec-2021 10:00:00,738504.416666667,715.333333333333,702,673.333333333333,676,504.466666666667
14-Dec-2021 10:15:00,738504.427083333,718,737.666666666667,675,722,504.933333333333
14-Dec-2021 10:30:00,738504.4375,747.4,767,720.533333333333,779.2,505.466666666667
14-Dec-2021 10:45:00,738504.447916667,799,842,725,787.8,506.466666666667
14-Dec-2021 11:00:00,738504.458333333,816.6,954.4,747.4,848.4,507.066666666667
14-Dec-2021 11:15:00,738504.46875,823,986.8,749,807.6,507.066666666667
14-Dec-2021 11:30:00,738504.479166667,829.466666666667,883.333333333333,785.4,741.666666666667,518.133333333333
14-Dec-2021 11:45:00,738504.489583333,903,949.2,788,830.4,504.866666666667
14-Dec-2021 12:00:00,738504.5,872.933333333333,891,798.266666666667,819,502.533333333333
14-Dec-2021 12:15:00,738504.510416667,862,864.6,799,783,502.133333333333
14-Dec-2021 12:30:00,738504.520833333,847.333333333333,847,786.866666666667,783,501.2
14-Dec-2021 12:45:00,738504.53125,842,825.4,786,754.8,500.933333333333
14-Dec-2021 13:00:00,738504.541666667,815.266666666667,797.133333333333,767.333333333333,762,501.333333333333
14-Dec-2021 13:15:00,738504.552083333,802,791,772.266666666667,750.8,500.4
14-Dec-2021 13:30:00,738504.5625,865.333333333333,795,845.066666666667,767,500.6
14-Dec-2021 13:45:00,738504.572916667,879,813.6,767.733333333333,788.2,502.266666666667
14-Dec-2021 14:00:00,738504.583333333,824.133333333333,826,720.533333333333,766,501.8
14-Dec-2021 14:15:00,738504.59375,802,784,718,694,502.133333333333
14-Dec-2021 14:30:00,738504.604166667,753.6,756,664.333333333333,679,501.666666666667
14-Dec-2021 14:45:00,738504.614583333,706.533333333333,726.6,656,637.866666666667,501.333333333333
14-Dec-2021 15:00:00,738504.625,686.6,682,624.266666666667,632,501.4
14-Dec-2021 15:15:00,738504.635416667,681,659.2,622,587.6,501.8
14-Dec-2021 15:30:00,738504.645833333,652.4,644,610.8,590,501.533333333333
14-Dec-2021 15:45:00,738504.65625,642,643.4,610,592.8,501.866666666667
